id,title,rating
"3187","Livin' On a Prayer","4.5"
"3188","That's What Friends Are For","3.7"
"3189","Rolling In The Deep","9.2"
"3190","Got to Give it Up","3.9"
"3191","April Showers","8.5"
"3192","I'll Take You There","2.3"
"3193","Rolling In The Deep","7.6"
"3194","American Pie","5.4"
"3195","Baby One More Time","4.2"
"3196","Can't Help Falling in Love","7.2"
"3197","Kung Fu Fighting","2.5"
"3198","Sweet Caroline (Good Times Never Seemed So Good)","9.8"
"3199","Time of the Season","2.3"
"3200","Raindrops Keep Falling On My Head","9.9"
"3201","A Whiter Shade of Pale","1.9"
"3202","White Christmas","7.4"
"3203","I Fall to Pieces","2.2"
"3204","Stagger Lee","8.9"
"3205","Against All Odds (Take a Look At Me Now)","9"
"3206","(Let Me Be Your) Teddy Bear","6.2"
"3207","I'll Take You There","2.1"
"3208","This Love","7.4"
"3209","Rosanna","1.5"
"3210","Lola","0.8"
"3211","12th Street Rag","5.8"
"3212","Baby Baby","5.9"
"3213","Sweet Home Alabama","3.8"
"3214","La Bamba","5.6"
"3215","Disturbia","7.7"
"3216","Strangers in the Night","5"
"3217","Good Lovin'","8.5"
"3218","Private Eyes","2.3"
"3219","Paper Doll","9.4"
"3220","You Really Got Me","0.9"
"3221","E.T.","8.8"
"3222","Sailing","9.7"
"3223","Hey Ya!","0.2"
"3224","Faith","5.4"
"3225","Good Lovin'","2.2"
"3226","I Love Rock 'n' Roll","3.3"
"3227","Drops of Jupiter (Tell Me)","7.8"
"3228","Down Hearted Blues","1.9"
"3229","Come Together","1.6"
"3230","Viva La Vida","2.5"
"3231","One O'Clock Jump","0.8"
"3232","(They Long to Be) Close to You","3.5"
"3233","Love to Love You Baby","1.3"
"3234","Say It Right","4.7"
"3235","Because I Love You (The Postman Song)","2.1"
"3236","Green Onions","3.5"
"3237","Gonna Make You Sweat (Everybody Dance Now)","2.5"
"3238","The Hustle","5"
"3239","The Girl From Ipanema","0.3"
"3240","How Do You Mend a Broken Heart","4.1"
"3241","Philadelphia Freedom","0.6"
"3242","Reach Out (I'll Be There)","2.2"
"3243","Summertime Blues","3.5"
"3244","Another Night","8.7"
"3245","We Will Rock You","4.5"
"3246","We've Only Just Begun","0.6"
"3247","Paperback Writer","7.7"
"3248","Good Times","5.4"
"3249","Sunshine Superman","7.9"
"3250","Moonlight Cocktail","7.9"
"3251","Magic","7.7"
"3252","Bleeding Love","3.2"
"3253","Call Me Maybe","1.1"
"3254","Return to Sender","1.9"
"3255","Don't Worry Be Happy","9.9"
"3256","Somebody to Love","7.3"
"3257","West End Girls","5.2"
"3258","Be My Love","7.1"
"3259","My Man","9"
"3260","Piano Man","7.2"
"3261","How Do You Mend a Broken Heart","5.5"
"3262","Here in My Heart","8.5"
"3263","Glamorous","9"
"3264","Boogie Woogie Bugle Boy","3.8"
"3265","Don't You (Forget About Me)","7"
"3266","Drops of Jupiter (Tell Me)","1.4"
"3267","Under the Boardwalk","8.2"
"3268","All Shook Up","8.5"
"3269","Brown Sugar","0.1"
"3270","Never Gonna Give You Up","5.9"
"3271","Over the Rainbow","2.4"
"3272","With Or Without You","2.3"
"3273","California Dreamin'","7.6"
"3274","I'm Sorry","8.4"
"3275","Waiting For a Girl Like You","7.5"
"3276","Cry Like a Baby","5.7"
"3277","You Can't Hurry Love","7.7"
"3278","Bitter Sweet Symphony","5.8"
"3279","Sweet Child O' Mine","2.1"
"3280","9 to 5","0.3"
"3281","Let's Hear it For the Boy","1.2"
"3282","Escape (The Pina Colada Song)","8.1"
"3283","Empire State Of Mind","3.7"
"3284","Waterfalls","7.4"
"3285","Somebody to Love","3.4"
"3286","Eye of the Tiger","4.8"
"3287","Hello Dolly","6.5"
"3288","I Can Help","4.9"
"3289","Venus","0"
"3290","Somethin' Stupid","5.6"
"3291","(Everything I Do) I Do it For You","7.5"
"3292","Honey","9.7"
"3293","All You Need is Love","1.2"
"3294","Jive Talkin'","6.6"
"3295","How Do I Live?","5.3"
"3296","I Want to Know What Love Is","1.5"
"3297","Ain't No Mountain High Enough","0.8"
"3298","There goes my baby","9.5"
"3299","A String of Pearls","5.1"
"3300","I Kissed A Girl","7.1"
"3301","Wake Up Little Susie","8.2"
"3302","Georgy Girl","3.1"
"3303","Ticket to Ride","1.2"
"3304","Sweet Child O' Mine","1.9"
"3305","No Scrubs","8.7"
"3306","I Can Dream","6.2"
"3307","Ac-cent-tchu-ate the Positive","1.8"
"3308","The Way You Look Tonight","1.7"
"3309","Long Cool Woman in a Black Dress","8"
"3310","Wedding Bell Blues","9.9"
"3311","The Hustle","0.6"
"3312","Ball of Confusion (That's What the World is Today)","2.5"
"3313","Ball of Confusion (That's What the World is Today)","8.2"
"3314","What'd I Say","0.2"
"3315","Papa Don't Preach","7.9"
"3316","At Last","0.9"
"3317","Lonely Boy","6.5"
"3318","Ben","9.3"
"3319","Lonely Boy","5.9"
"3320","Take Me Home","2.5"
"3321","Black Or White","9.7"
"3322","Hard to Say I'm Sorry","2.5"
"3323","The Long & Winding Road","2.5"
"3324","Private Eyes","6.9"
"3325","(It's No) Sin","6.4"
"3326","The Letter","6.1"
"3327","Wipe Out","6.5"
"3328","King of the Road","3.3"
"3329","Only The Lonely (Know The Way I Feel)","3.1"
"3330","Long Cool Woman in a Black Dress","5.1"
"3331","Poker Face","4.7"
"3332","My Sweet Lord","9.1"
"3333","Love Hangover","6.8"
"3334","Truly Madly Deeply","8.2"
"3335","We've Only Just Begun","1.4"
"3336","Under the Bridge","3.2"
"3337","A Tree in the Meadow","6.9"
"3338","I Heard it Through the Grapevine","9.5"
"3339","Walk Like an Egyptian","8.1"
"3340","I Want to Hold Your Hand","4.4"
"3341","Vision of Love","1.2"
"3342","Magic","1.9"
"3343","Caldonia Boogie (What Makes Your Big Head So Hard)","3.8"
"3344","Caldonia Boogie (What Makes Your Big Head So Hard)","7.1"
"3345","Shake Down","2.9"
"3346","Na Na Hey Hey (Kiss Him Goodbye)","5"
"3347","We Are Young","2.1"
"3348","(You're My) Soul & Inspiration","2.4"
"3349","Royals","5.9"
"3350","Walk On the Wild Side","8.3"
"3351","Hurt So Good","8.2"
"3352","I Still Haven't Found What I'm Looking For","2"
"3353","Kokomo","1.9"
"3354","Love Child","5.4"
"3355","Money For Nothing","2"
"3356","Cathy's Clown","2.2"
"3357","I Wanna Dance With Somebody (Who Loves Me)","1.2"
"3358","Hot Stuff","1.9"
"3359","Till The End of Time","4.1"
"3360","My Heart Will Go On","7.1"
"3361","The Girl From Ipanema","8.5"
"3362","A Woman in Love","3.7"
"3363","Earth Angel","2.2"
"3364","Band On the Run","0"
"3365","Fire & Rain","8.2"
"3366","Brandy (You're A Fine Girl)","0.7"
"3367","The Girl From Ipanema","2.9"
"3368","One O'Clock Jump","2.1"
"3369","Puttin' on the Ritz","5.9"
"3370","Rum & Coca-Cola","5.3"
"3371","Coming Up","1.9"
"3372","Dreams","3.7"
"3373","White Christmas","5.1"
"3374","Celebration","1.8"
"3375","Theme From 'A Summer Place'","3.1"
"3376","We Got The Beat","6.5"
"3377","Always On My Mind","9"
"3378","My Love","2.3"
"3379","Don't Stop 'Til You Get Enough","8.4"
"3380","Georgia On My Mind","1.9"
"3381","I'll Walk Alone","3.9"
"3382","Do That to Me One More Time","4.1"
"3383","Cathy's Clown","2.1"
"3384","Jump","6.9"
"3385","Will You Love Me Tomorrow","2"
"3386","Silly Love Songs","0.1"
"3387","(Just Like) Starting Over","7"
"3388","My Heart Will Go On","8.8"
"3389","Smoke On the Water","0.8"
"3390","Hello","3.2"
"3391","This Diamond Ring","3.2"
"3392","Need You Now","8.8"
"3393","Smoke! Smoke! Smoke! (That Cigarette)","2.1"
"3394","All Along the Watchtower","8.1"
"3395","Billie Jean","6.6"
"3396","The Streak","0.8"
"3397","Sweet Child O' Mine","4.9"
"3398","Where Did Our Love Go","8"
"3399","Till The End of Time","6.9"
"3400","Another Brick in the Wall (part 2)","6.7"
"3401","Bad Moon Rising","3"
"3402","We Built This City","9.6"
"3403","Mr Tambourine Man","8.9"
"3404","Touch Me","3.8"
"3405","Volare","9"
"3406","Take The 'A' Train","1.2"
"3407","Last Train to Clarksville","6.7"
"3408","You Were Meant for Me","0.5"
"3409","Mmmbop","8.7"
"3410","Like a Prayer","6.5"
"3411","Light My Fire","7.1"
"3412","Strange Fruit","7.9"
"3413","Rosanna","2.3"
"3414","Besame Mucho","8.4"
"3415","Mmmbop","0.8"
"3416","Can't Get Enough of Your Love","0.9"
"3417","God Bless the Child","1.8"
"3418","I Can't Get Next to You","0.2"
"3419","Don't You Want Me","1.2"
"3420","Let's Stay Together","2"
"3421","How Will I Know","9.1"
"3422","Sing","1.7"
"3423","Airplanes","2.6"
"3424","Brand New Key","3"
"3425","Ballad of the Green Berets","0.5"
"3426","Stranger On the Shore","6.3"
"3427","Dilemma","7.2"
"3428","Disco Lady","7.5"
"3429","Tequila","6.8"
"3430","We Can Work it Out","8.5"
"3431","Play That Funky Music","1.7"
"3432","You make Me Wanna","9"
"3433","Stuck On You","3.4"
"3434","In the Summertime","5.9"
"3435","That'll Be the Day","4.4"
"3436","Spinning Wheel","2.7"
"3437","For What It's Worth (Stop","8.6"
"3438","That's the Way (I Like It)","7.4"
"3439","Afternoon Delight","6.1"
"3440","Afternoon Delight","7.4"
"3441","Hungry Heart","1.5"
"3442","Swinging On a Star","6.3"
"3443","I Can't Get Next to You","2.7"
"3444","Whip It","9.3"
"3445","Woman","7.3"
"3446","Disco Lady","0.8"
"3447","Rock the Boat","9.7"
"3448","That's Amore","4.4"
"3449","On My Own","4.1"
"3450","Maggie May","4.5"
"3451","Like a Rolling Stone","3.4"
"3452","Afternoon Delight","6"
"3453","Sleepy Lagoon","8.8"
"3454","Hello Dolly","9.7"
"3455","I Just Wanna Be Your Everything","6.7"
"3456","My Eyes Adored You","8.9"
"3457","Maniac","4.8"
"3458","Cry Like a Baby","6.9"
"3459","Ruby Tuesday","2.8"
"3460","Piano Man","4.6"
"3461","This Love","5.4"
"3462","Rock Around the Clock","9.2"
"3463","I'll Be There","9.1"
"3464","Nothing Compares 2 U","3.2"
"3465","St Louis Blues","8.1"
"3466","When a Man Loves a Woman","4.5"
"3467","Lady Marmalade (Voulez-Vous Coucher Aver Moi Ce Soir?)","6.5"
"3468","This Land is Your Land","3.9"
"3469","The Glow-Worm","5"
"3470","How Do You Mend a Broken Heart","9.2"
"3471","Woman","7.3"
"3472","Creep","6.9"
"3473","You Always Hurt the One You Love","6.7"
"3474","The Joker","0.2"
"3475","Total Eclipse of the Heart","7.6"
"3476","Hound Dog","6.1"
"3477","Working My Way Back to You","8.2"
"3478","Little Darlin'","2"
"3479","Rock Around the Clock","4.2"
"3480","House of the Rising Sun","0.9"
"3481","Sleepy Lagoon","1"
"3482","I Honestly Love You","4.7"
"3483","Eve of Destruction","2.2"
"3484","Lonely Boy","4.4"
"3485","Celebration","3.3"
"3486","Keep On Loving You","9.7"
"3487","Don't Leave Me This Way","9.1"
"3488","People Got to Be Free","3.3"
"3489","Since U Been Gone","1.2"
"3490","Sweet Soul Music","0.2"
"3491","Boom Boom Pow","7.4"
"3492","Wind Beneath My Wings","2.8"
"3493","Hey There","2.4"
"3494","Love In This Club","8"
"3495","Viva La Vida","8.4"
"3496","Lola","6.7"
"3497","Burn","6.9"
"3498","Three Times a Lady","8.7"
"3499","Big Girls Don't Cry","8.9"
"3500","Leaving","1.5"
"3501","Theme From 'Greatest American Hero' (Believe It Or Not)","9.1"
"3502","Touch Me","6.6"
"3503","Wannabe","7.1"
"3504","Boogie Woogie Bugle Boy","0"
"3505","Love Is Blue (L'Amour Est Bleu)","6.4"
"3506","Baby Come Back","1"
"3507","Karma Chameleon","4.6"
"3508","Born in the USA","1.3"
"3509","Ain't Misbehavin'","2.4"
"3510","One More Try","3.2"
"3511","Lookin' Out My Back Door","9.4"
"3512","Ain't No Sunshine","6.3"
"3513","Stars & Stripes Forever","0.7"
"3514","Hips don't lie","2.7"
"3515","Smoke! Smoke! Smoke! (That Cigarette)","5.7"
"3516","Ol' Man River","1.2"
"3517","Don't Speak","1.4"
"3518","Go Your Own Way","0"
"3519","Queen of Hearts","5.6"
"3520","Tom Dooley","1"
"3521","Baby Love","7.3"
"3522","Shake You Down","7.2"
"3523","Love Will Keep Us Together","7.6"
"3524","Walk Like a Man","5.1"
"3525","More Than Words","2.3"
"3526","Sing","6.4"
"3527","Call Me","1.8"
"3528","Upside Down","7.8"
"3529","Whip It","4.7"
"3530","You're So Vain","5.9"
"3531","Lookin' Out My Back Door","1.1"
"3532","Mrs Brown You've Got a Lovely Daughter","4.6"
"3533","I'll Never Smile Again","1.2"
"3534","Cat's in the Cradle","1.8"
"3535","Midnight Train to Georgia","1.9"
"3536","You Always Hurt the One You Love","1.2"
"3537","The Tide is High","6.7"
"3538","Rosanna","4.7"
"3539","Money For Nothing","7.4"
"3540","Cathy's Clown","7"
"3541","The Prisoner's Song","1.6"
"3542","If I Didn't Care","5.2"
"3543","Stranger On the Shore","3"
"3544","Sunday","7.9"
"3545","Dancing Queen","9.1"
"3546","Peg o' My Heart","6.1"
"3547","Hello","2.8"
"3548","Smoke On the Water","3.5"
"3549","California Girls","8.9"
"3550","Reunited","6.4"
"3551","The Loco-Motion","4.1"
"3552","Paper Planes","6.2"
"3553","I Gotta Feeling","3"
"3554","Mrs Robinson","3.6"
"3555","In the Summertime","9.7"
"3556","Upside Down","2.2"
"3557","You Belong to Me","6.1"
"3558","You Can't Hurry Love","4.4"
"3559","Waiting For a Girl Like You","2.1"
"3560","Ghostbusters","2.2"
"3561","Love Me Tender","4.7"
"3562","Boogie Oogie Oogie","0.5"
"3563","I'll Make Love to You","4.1"
"3564","The Girl From Ipanema","2.1"
"3565","What a Fool Believes","9"
"3566","Locked Out Of Heaven","4.4"
"3567","I Can't Help Myself (Sugar Pie","0.6"
"3568","Runaway","3.6"
"3569","Stars & Stripes Forever","9.8"
"3570","Rich Girl","7.1"
"3571","Travellin' Band","8.2"
"3572","Cars","5.6"
"3573","I'm So Lonesome I Could Cry","8"
"3574","Stop! in the Name of Love","8.8"
"3575","It's Now Or Never","8.2"
"3576","Wake Up Little Susie","6.1"
"3577","Boogie Woogie Bugle Boy","7.4"
"3578","Secret Love","1.3"
"3579","E.T.","5.8"
"3580","Take On Me","5.1"
"3581","This Guy's in Love With You","0.1"
"3582","Don't Let the Sun Go Down On Me","1.1"
"3583","Somebody to Love","2"
"3584","Born to Run","0.6"
"3585","Fly Robin Fly","3.6"
"3586","Take The 'A' Train","4.8"
"3587","Physical","0.4"
"3588","Third Man Theme","4.8"
"3589","One of Us","9.1"
"3590","Crazy Little Thing Called Love","3.2"
"3591","No Scrubs","2"
"3592","Roll With It","5.4"
"3593","There goes my baby","1.7"
"3594","You Were Meant for Me","3.2"
"3595","All Along the Watchtower","8.2"
"3596","My Blue Heaven","0.4"
"3597","(Your Love Keeps Lifting Me) Higher & Higher","3.5"
"3598","Happy Days Are Here Again","6"
"3599","Can You Feel the Love Tonight","6.2"
"3600","Unchained Melody","2.2"
"3601","I'm So Lonesome I Could Cry","2.2"
"3602","Night & Day","0"
"3603","I Went to Your Wedding","4"
"3604","Another Day in Paradise","1.1"
"3605","The Boys of Summer","3.8"
"3606","Hard to Say I'm Sorry","9.8"
"3607","Airplanes","5.9"
"3608","White Rabbit","5.4"
"3609","Rock the Boat","1.4"
"3610","Don't Worry Be Happy","2.5"
"3611","Bye","1.3"
"3612","Whole Lotta Shakin' Goin' On","2.8"
"3613","The Way You Look Tonight","8"
"3614","Sixteen Tons","6.9"
"3615","Pistol Packin' Mama","3.5"
"3616","He's So Fine","0.4"
"3617","Goodnight","3.5"
"3618","He's a Rebel","10"
"3619","White Rabbit","1.5"
"3620","Lonely Boy","4.9"
"3621","Love Is Blue (L'Amour Est Bleu)","9.5"
"3622","Caldonia Boogie (What Makes Your Big Head So Hard)","4.3"
"3623","Just Dance","9.3"
"3624","Brown Sugar","6.5"
"3625","Spinning Wheel","9.2"
"3626","Ballerina","5.6"
"3627","Smooth","7.3"
"3628","Feel Good Inc","5.4"
"3629","Magic","3.8"
"3630","The Long & Winding Road","8.2"
"3631","Ruby Tuesday","3.3"
"3632","Rehab","9.8"
"3633","Baby Got Back","9.2"
"3634","I'll Never Smile Again","2"
"3635","Maggie May","2"
"3636","You Belong With Me","9.6"
"3637","Brother","0.5"
"3638","On the Atchison","7"
"3639","Someday","1.6"
"3640","Gangsta's Paradise","0.7"
"3641","Bad Moon Rising","7.6"
"3642","Light My Fire","2"
"3643","Sweet Child O' Mine","3.7"
"3644","Call Me","6.3"
"3645","At Last","0"
"3646","Bad Romance","4"
"3647","Turn! Turn! Turn! (To Everything There is a Season)","3.9"
"3648","Me & Mrs Jones","9.5"
"3649","Can't Buy Me Love","3"
"3650","We Are the Champions","4.7"
"3651","Burn","5.1"
"3652","Crimson & Clover","6.8"
"3653","You Belong With Me","1.8"
"3654","Puttin' on the Ritz","0.6"
"3655","Ironic","0.8"
"3656","Flashdance. What a Feeling","2.4"
"3657","Leaving","2.4"
"3658","Ac-cent-tchu-ate the Positive","1.5"
"3659","Sweet Dreams (Are Made of This)","2.6"
"3660","Again","5"
"3661","Just Dance","9.2"
"3662","He's So Fine","1.7"
"3663","Sugar Shack","0.2"
"3664","Last Train to Clarksville","9.4"
"3665","Brandy (You're A Fine Girl)","1.5"
"3666","Hey Baby","6"
"3667","Tears of a Clown","2.6"
"3668","Let's Stay Together","4.4"
"3669","Stagger Lee","5.4"
"3670","Billie Jean","2.3"
"3671","Hello Dolly","3.6"
"3672","Girls Just Wanna Have Fun","1.9"
"3673","Come On-a My House","3.9"
"3674","Ironic","6.6"
"3675","Georgy Girl","8.3"
"3676","Oh","0.3"
"3677","Breathe","7.9"
"3678","Ain't No Mountain High Enough","4.4"
"3679","Blurred Lines","2.3"
"3680","I Wanna Dance With Somebody (Who Loves Me)","8.4"
"3681","Whip It","2.2"
"3682","Frenesi","5.9"
"3683","Maggie May","3.4"
"3684","Royals","9.5"
"3685","Stop! in the Name of Love","7"
"3686","Lady","1.1"
"3687","Blurred Lines","5.4"
"3688","Strange Fruit","1.3"
"3689","Waterfalls","5.5"
"3690","People Got to Be Free","4.4"
"3691","For What It's Worth (Stop","1.7"
"3692","We Are Young","3.5"
"3693","Apologize","7.4"
"3694","Rehab","6.5"
"3695","Pop Muzik","1.9"
"3696","Love to Love You Baby","2"
"3697","On My Own","4.9"
"3698","Footloose","6.2"
"3699","Pony Time","8.6"
"3700","Ain't That a Shame","0.7"
"3701","Call Me Maybe","7.2"
"3702","Moonlight Serenade","3.4"
"3703","Brand New Key","7.1"
"3704","Hey Baby","1.4"
"3705","Near You","3.1"
"3706","Do That to Me One More Time","1.2"
"3707","Honky Tonk","4"
"3708","Rudolph","5.6"
"3709","Rush Rush","1.1"
"3710","Don't Let the Sun Go Down On Me","6.2"
"3711","Come On Eileen","4.8"
"3712","Manana (Is Soon Enough For Me)","6.6"
"3713","Ruby Tuesday","4.1"
"3714","Eve of Destruction","3.8"
"3715","This Guy's in Love With You","1.9"
"3716","My Boyfriend's Back","5"
"3717","Kiss On My List","1.2"
"3718","My Girl","3.5"
"3719","Crying","3.8"
"3720","Because of You","9.2"
"3721","Papa's Got a Brand New Bag","10"
"3722","A Boy Named Sue","2"
"3723","Theme From 'Shaft'","3.1"
"3724","Love Hangover","5.5"
"3725","Poker Face","4.6"
"3726","How Much is That Doggy in the Window?","6"
"3727","Too Young","8.4"
"3728","A Tree in the Meadow","5.8"
"3729","My Eyes Adored You","4.4"
"3730","Money For Nothing","0.4"
"3731","Leader of the Pack","3.6"
"3732","Smoke Gets in Your Eyes","7"
"3733","Lights","1.6"
"3734","Rag Mop","6"
"3735","Horse With No Name","4.7"
"3736","Sunshine Superman","5.9"
"3737","Under the Bridge","1.7"
"3738","Baby Got Back","3.5"
"3739","You Were Meant for Me","5.1"
"3740","Ball of Confusion (That's What the World is Today)","4.9"
"3741","Love Child","1.2"
"3742","Long Cool Woman in a Black Dress","2.7"
"3743","Sing","8.9"
"3744","My Sweet Lord","2"
"3745","Gangsta's Paradise","4.1"
"3746","(Your Love Keeps Lifting Me) Higher & Higher","4.1"
"3747","Rolling In The Deep","7.3"
"3748","Unchained Melody","6.2"
"3749","I Will Always Love You","3.9"
"3750","Your Cheatin' Heart","4.4"
"3751","Wedding Bell Blues","4.5"
"3752","Sexyback","7.2"
"3753","(Ghost) Riders in the Sky","2.1"
"3754","Don't Be Cruel","4.2"
"3755","Sleepy Lagoon","1.3"
"3756","Downtown","8.2"
"3757","To Sir","4.3"
"3758","Downtown","9.9"
"3759","Have You Ever Really Loved a Woman?","1.7"
"3760","How Deep is Your Love?","9.8"
"3761","Love Train","9.8"
"3762","Wild Thing","4.5"
"3763","I'll Be There","6.2"
"3764","Body & Soul","8.2"
"3765","Fast Car","3.9"
"3766","The Great Pretender","2.3"
"3767","Rock Around the Clock","2.4"
"3768","I Can Help","9.8"
"3769","Take On Me","2.4"
"3770","That Lucky Old Sun (Just Rolls Around Heaven All Day)","0.4"
"3771","April Showers","6.3"
"3772","Good Lovin'","5.8"
"3773","Can You Feel the Love Tonight","7"
"3774","The Rose","3.8"
"3775","We Will Rock You","6.6"
"3776","One Sweet Day","3.8"
"3777","Take a Bow","7.4"
"3778","Cheek to Cheek","5.3"
"3779","Come Together","4.4"
"3780","(Ghost) Riders in the Sky","2.3"
"3781","I'm Looking Over a Four Leaf Clover","6.9"
"3782","My Man","3.9"
"3783","(Sittin' On) the Dock of the Bay","9.8"
"3784","Never Gonna Give You Up","8.1"
"3785","Disturbia","4"
"3786","Just the Way You Are","5.9"
"3787","The Tide is High","1.4"
"3788","How Deep is Your Love?","5.4"
"3789","Girls Just Wanna Have Fun","9.6"
"3790","Mrs Brown You've Got a Lovely Daughter","9.9"
"3791","War","4.6"
"3792","Moonlight Serenade","9.2"
"3793","Earth Angel","1.9"
"3794","You Sexy Thing","6.7"
"3795","You Sexy Thing","6.7"
"3796","The Reason","3.6"
"3797","Ironic","10"
"3798","Waiting For a Girl Like You","8.5"
"3799","Theme From 'A Summer Place'","7.3"
"3800","After You've Gone","5.6"
"3801","Piano Man","6.5"
"3802","The Thing","2"
"3803","Reach Out (I'll Be There)","8.7"
"3804","The Prisoner's Song","4.9"
"3805","Ol' Man River","2"
"3806","Good Lovin'","5.5"
"3807","People","4.8"
"3808","Jumpin' Jack Flash","7.4"
"3809","Under the Boardwalk","0.6"
"3810","Night & Day","2.3"
"3811","Travellin' Band","2"
"3812","(You're My) Soul & Inspiration","9.8"
"3813","Honky Tonk Woman","4.1"
"3814","You Don't Bring Me Flowers","7.8"
"3815","Your Cheatin' Heart","2.5"
"3816","Addicted to Love","4.1"
"3817","Nobody Does it Better","1.7"
"3818","Cars","7.6"
"3819","A Hard Day's Night","6.4"
"3820","Say My Name","3.5"
"3821","Me & Mrs Jones","3.7"
"3822","Rag Mop","7.8"
"3823","Fire & Rain","6.1"
"3824","Respect","9.6"
"3825","I Feel Fine","4.9"
"3826","Since U Been Gone","6.1"
"3827","Dancing Queen","5.7"
"3828","Volare","8.5"
"3829","Gonna Make You Sweat (Everybody Dance Now)","7.4"
"3830","Good Lovin'","5"
"3831","Sweet Georgia Brown","5.7"
"3832","All Night Long (All Night)","5.7"
"3833","Macarena","1.1"
"3834","Blueberry Hill","2.5"
"3835","Till I Waltz Again With You","0"
"3836","Airplanes","5.7"
"3837","Born to Be Wild","4.1"
"3838","Come On-a My House","7.7"
"3839","Greatest Love of All","3.7"
"3840","Goodnight","9.6"
"3841","Green Tambourine","0.7"
"3842","Another One Bites the Dust","5.8"
"3843","Joy to the World","7.4"
"3844","Too Close","3.7"
"3845","Little Darlin'","1.8"
"3846","Maneater","9.8"
"3847","Instant Karma","2.9"
"3848","How High the Moon","8.7"
"3849","At the Hop","2.1"
"3850","A Woman in Love","1.2"
"3851","King of the Road","2.3"
"3852","(Sittin' On) the Dock of the Bay","3.7"
"3853","The Morning After","3.4"
"3854","Happy Together","9.6"
"3855","Swanee","1.4"
"3856","(Everything I Do) I Do it For You","4.7"
"3857","Let's Get it On","4.3"
"3858","Rock Your Baby","9.3"
"3859","Dancing Queen","6.4"
"3860","Crazy","4.6"
"3861","Crazy Little Thing Called Love","6"
"3862","Long Cool Woman in a Black Dress","4.4"
"3863","Grease","7.8"
"3864","Oh Happy Day","1.7"
"3865","She's a Lady","9.3"
"3866","Walk Don't Run","8"
"3867","At the Hop","3.3"
"3868","Make Love to Me","0.7"
"3869","Waiting For a Girl Like You","8.8"
"3870","Can't Help Falling in Love","1.4"
"3871","Cat's in the Cradle","0.8"
"3872","Tequila","0.2"
"3873","We Are the Champions","2"
"3874","Take The 'A' Train","10"
"3875","I Want You Back","1.8"
"3876","You Belong to Me","7.2"
"3877","How to Save a Life","0.7"
"3878","Boogie Oogie Oogie","8.2"
"3879","Ballerina","6.8"
"3880","I Went to Your Wedding","7.9"
"3881","Sugar Shack","6.4"
"3882","Rock With You","3.5"
"3883","Girls Just Wanna Have Fun","7.9"
"3884","Open Arms","5"
"3885","West End Blues","6.7"
"3886","Da Doo Ron Ron (When He Walked Me Home)","8.5"
"3887","As Time Goes By","8"
"3888","Rhapsody in Blue","9"
"3889","You Are the Sunshine of My Life","3.4"
"3890","American Woman","6.1"
"3891","Rock With You","1.5"
"3892","12th Street Rag","2"
"3893","I Can't Help Myself (Sugar Pie","2.6"
"3894","All Night Long (All Night)","1.7"
"3895","Can't Help Falling in Love","2.4"
"3896","Pon De Replay","6.5"
"3897","Truly Madly Deeply","7.3"
"3898","Magic","3"
"3899","Hot Child In The City","8.5"
"3900","Strangers in the Night","6.7"
"3901","Mickey","8.8"
"3902","In the Summertime","4.2"
"3903","With Or Without You","4.8"
"3904","Stronger","5.3"
"3905","I Fall to Pieces","8.1"
"3906","Dancing Queen","9.8"
"3907","Love Me Do","6.4"
"3908","You'll Never Know","3.5"
"3909","Raindrops Keep Falling On My Head","5.1"
"3910","Vision of Love","0"
"3911","Eight Days a Week","2.6"
"3912","Love Is Blue (L'Amour Est Bleu)","6.9"
"3913","Cherish","2.9"
"3914","Won't Get Fooled Again","5"
"3915","Loving You","6.7"
"3916","Don't Let the Sun Go Down On Me","8.7"
"3917","Turn! Turn! Turn! (To Everything There is a Season)","2.1"
"3918","TSOP (The Sound of Philadelphia)","3.2"
"3919","Can't Get Enough of Your Love","4.2"
"3920","Groovin'","5.8"
"3921","Hang On Sloopy","5.4"
"3922","Smells Like Teen Spirit","4.3"
"3923","Paper Doll","9.6"
"3924","That Lucky Old Sun (Just Rolls Around Heaven All Day)","10"
"3925","You make Me Wanna","8.5"
"3926","Wichita Lineman","2.2"
"3927","Hero","0.5"
"3928","Greatest Love of All","6.1"
"3929","Bleeding Love","2.2"
"3930","Spirit in the Sky","6"
"3931","Georgy Girl","8.3"
"3932","Unchained Melody","5.8"
"3933","We've Only Just Begun","8.3"
"3934","Incense & Peppermints","9.2"
"3935","You'll Never Know","1.3"
"3936","Chattanoogie Shoe-Shine Boy","6.1"
"3937","Heart of Glass","6"
"3938","To Sir","9.6"
"3939","That's Amore","6.9"
"3940","T For Texas (Blue Yodel No 1)","9.3"
"3941","Oh","3.5"
"3942","Fantasy","3.4"
"3943","Stars & Stripes Forever","4.8"
"3944","Mona Lisa","9.7"
"3945","Will You Love Me Tomorrow","3.4"
"3946","Everybody Loves Somebody","1.5"
"3947","We Got The Beat","9.7"
"3948","She's a Lady","1"
"3949","Hot Child In The City","7.7"
"3950","Sunshine of Your Love","3.8"
"3951","Roll With It","9"
"3952","Like a Rolling Stone","1.2"
"3953","Miss You Much","9.6"
"3954","Ball of Confusion (That's What the World is Today)","1.9"
"3955","Love to Love You Baby","4.6"
"3956","One of Us","8.9"
