:END_ID(Movie),:START_ID(Actor),character,:TYPE
"59","830","Mr. Mathew McKenzie","ACTED_IN"
"59","910","Manuel Von","ACTED_IN"
"59","681","Pamela Fahey","ACTED_IN"
"59","611","Sharon Jast","ACTED_IN"
"59","979","Mr. Thomas Rau-Ondricka","ACTED_IN"
"59","634","Chester Becker","ACTED_IN"
"59","104","Max Dach","ACTED_IN"
"59","1000","Dr. Clinton Will","ACTED_IN"
"60","327","Delbert Huel III","ACTED_IN"
"60","691","Johnathan Swift","ACTED_IN"
"60","625","Karla Emmerich","ACTED_IN"
"60","136","Marcella Hirthe","ACTED_IN"
"60","266","Emilio Tremblay","ACTED_IN"
"60","624","Brittany Purdy I","ACTED_IN"
"60","808","Mrs. Emma Bogan","ACTED_IN"
"60","382","Melissa Miller","ACTED_IN"
"60","64","Teri Mayert","ACTED_IN"
"60","446","Eileen Goyette","ACTED_IN"
"61","720","Rachel Schulist","ACTED_IN"
"61","446","Dan Fritsch III","ACTED_IN"
"61","799","Gerard Hahn","ACTED_IN"
"61","53","Willard Baumbach","ACTED_IN"
"61","530","Erma Parker","ACTED_IN"
"61","612","Irving Mann","ACTED_IN"
"61","325","Rachael Watsica","ACTED_IN"
"61","568","Gladys Will-Ernser","ACTED_IN"
"61","566","Wayne Carter","ACTED_IN"
"61","6","Guillermo Quitzon","ACTED_IN"
"62","706","Ms. Rosemarie Rutherford","ACTED_IN"
"62","187","Homer McGlynn","ACTED_IN"
"62","180","Rick Hamill","ACTED_IN"
"62","551","Jorge Kozey IV","ACTED_IN"
"62","405","Todd Heller MD","ACTED_IN"
"62","303","Dr. Jackie Boyle","ACTED_IN"
"62","752","Jake Cassin","ACTED_IN"
"62","778","Eugene Waters","ACTED_IN"
"62","614","Evan Torphy-Shanahan","ACTED_IN"
"62","698","Becky Johnston IV","ACTED_IN"
"63","460","Joanne Beier","ACTED_IN"
"63","354","Tami Schuppe V","ACTED_IN"
"63","924","Miss Minnie Rempel-Lynch","ACTED_IN"
"63","171","Bethany Leuschke","ACTED_IN"
"63","676","Jan Nitzsche","ACTED_IN"
"63","706","Hannah Hettinger I","ACTED_IN"
"63","562","Miss Shelley Dibbert","ACTED_IN"
"63","57","Katie Wunsch","ACTED_IN"
"63","556","Desiree Kerluke","ACTED_IN"
"63","74","Shawna Doyle","ACTED_IN"
"64","605","Jerome Greenfelder","ACTED_IN"
"64","295","Toby Cartwright","ACTED_IN"
"64","42","Miranda Trantow","ACTED_IN"
"64","809","Wade Marquardt","ACTED_IN"
"64","968","Dolores Glover","ACTED_IN"
"64","583","Veronica Marvin","ACTED_IN"
"64","729","Shelia Dicki","ACTED_IN"
"64","728","Philip Cartwright Sr.","ACTED_IN"
"64","764","Dr. Troy Deckow","ACTED_IN"
"64","628","Moses Bradtke","ACTED_IN"
"65","695","Ben Fahey","ACTED_IN"
"65","555","Judith Wolff Sr.","ACTED_IN"
"65","242","Kathryn Rosenbaum Sr.","ACTED_IN"
"65","552","Jenny Schimmel Sr.","ACTED_IN"
"65","730","Dr. Kyle Metz","ACTED_IN"
"65","36","Jose Ernser","ACTED_IN"
"65","973","Mr. Wendell Kassulke","ACTED_IN"
"65","435","Roberto Goldner","ACTED_IN"
"65","324","Felix McGlynn","ACTED_IN"
"65","825","Patti Mraz","ACTED_IN"
"66","657","Mrs. Rosalie Watsica","ACTED_IN"
"66","553","Eloise Bashirian","ACTED_IN"
"66","66","Rose O'Kon","ACTED_IN"
"66","80","Jeannie Dibbert MD","ACTED_IN"
"66","857","Wesley King","ACTED_IN"
"66","776","Blanche Hettinger","ACTED_IN"
"66","359","Jason Gusikowski","ACTED_IN"
"66","766","Guadalupe Beer DDS","ACTED_IN"
"66","484","Sherman Cruickshank-Bogisich","ACTED_IN"
"66","143","Glen Dach","ACTED_IN"
"67","875","Becky Sanford","ACTED_IN"
"67","437","Mrs. Jennifer Pouros-Crooks","ACTED_IN"
"67","426","Jeanette Skiles","ACTED_IN"
"67","130","Hazel Kovacek","ACTED_IN"
"67","508","Mildred Prohaska","ACTED_IN"
"67","784","Shawna Dickens","ACTED_IN"
"67","843","Monica Veum","ACTED_IN"
"67","103","Nadine Bruen","ACTED_IN"
"67","912","Ernestine DuBuque Jr.","ACTED_IN"
"67","850","Tammy Gutkowski I","ACTED_IN"
"68","494","Jesus Farrell","ACTED_IN"
"68","319","Sergio Kassulke","ACTED_IN"
"68","77","Lorenzo Marvin","ACTED_IN"
"68","752","Emmett Feest Sr.","ACTED_IN"
"68","600","Miss Minnie Robel","ACTED_IN"
"68","574","Ms. Eunice Auer","ACTED_IN"
"68","513","Katrina Schmidt","ACTED_IN"
"68","937","Lucia Mohr","ACTED_IN"
"68","537","Lindsey Larkin","ACTED_IN"
"68","779","Matt Walker Sr.","ACTED_IN"
"69","599","Moses O'Kon","ACTED_IN"
"69","750","Rufus Strosin","ACTED_IN"
"69","421","Gerald Lynch","ACTED_IN"
"69","590","Margie O'Reilly","ACTED_IN"
"69","203","Kristie Graham","ACTED_IN"
"69","576","Carlos Shanahan","ACTED_IN"
"69","42","Casey Altenwerth","ACTED_IN"
"69","156","Ivan Goldner","ACTED_IN"
"69","471","Sheryl Schimmel","ACTED_IN"
"69","921","Christina Corkery","ACTED_IN"
"70","104","Whitney Rolfson","ACTED_IN"
"70","750","Jill Gutmann","ACTED_IN"
"70","323","Delbert Rath I","ACTED_IN"
"70","746","Virginia Bechtelar","ACTED_IN"
"70","353","Angel Grimes","ACTED_IN"
"70","765","Bruce Harris DVM","ACTED_IN"
"70","517","Franklin Bechtelar","ACTED_IN"
"70","224","Sophia Schroeder","ACTED_IN"
"70","777","Joy Klocko MD","ACTED_IN"
"70","615","Wayne Miller","ACTED_IN"
"71","474","Kayla Lakin","ACTED_IN"
"71","680","Stephanie Legros","ACTED_IN"
"71","73","Ms. Natalie Smitham","ACTED_IN"
"71","389","Tanya Bruen","ACTED_IN"
"71","224","Bryan Littel-O'Reilly","ACTED_IN"
"71","863","Cary Mayert","ACTED_IN"
"71","179","Mrs. Sabrina Hodkiewicz","ACTED_IN"
"71","880","Dr. Cynthia Abernathy","ACTED_IN"
"71","616","Freddie Osinski","ACTED_IN"
"71","309","Mack Howe","ACTED_IN"
"72","280","Lorene Streich V","ACTED_IN"
"72","940","Grace Armstrong","ACTED_IN"
"72","154","Dr. Pedro Cole","ACTED_IN"
"72","776","Luke Labadie V","ACTED_IN"
"72","799","Marlene White","ACTED_IN"
"72","906","Lee Berge","ACTED_IN"
"72","648","Damon Cole","ACTED_IN"
"72","603","Virgil Konopelski","ACTED_IN"
"72","545","Bobby Mitchell","ACTED_IN"
"72","408","Gustavo Rodriguez","ACTED_IN"
"73","934","Merle Stehr-Okuneva","ACTED_IN"
"73","301","Gail Kozey","ACTED_IN"
"73","413","Mr. Victor Leffler","ACTED_IN"
"73","91","Denise Rath","ACTED_IN"
"73","591","Salvador Predovic Sr.","ACTED_IN"
"73","159","Krista Champlin","ACTED_IN"
"73","113","Margarita Howell","ACTED_IN"
"73","325","Toni Kessler","ACTED_IN"
"73","895","Sabrina Oberbrunner","ACTED_IN"
"73","851","Gertrude Ernser","ACTED_IN"
"74","912","Louise Ziemann","ACTED_IN"
"74","347","Allen Lubowitz","ACTED_IN"
"74","626","Louis Murphy-Schuppe","ACTED_IN"
"74","768","Doyle Padberg DDS","ACTED_IN"
"74","659","Andrea Breitenberg-Bogan","ACTED_IN"
"74","931","Latoya Emard I","ACTED_IN"
"74","146","Fredrick Boyer","ACTED_IN"
"74","920","Daisy Hintz","ACTED_IN"
"74","723","Harry Herman","ACTED_IN"
"74","889","Heather Kassulke","ACTED_IN"
"75","355","Kristina Hamill","ACTED_IN"
"75","346","Glen Conroy","ACTED_IN"
"75","884","Sue Douglas","ACTED_IN"
"75","266","Lynn Hagenes","ACTED_IN"
"75","52","Nichole Wunsch V","ACTED_IN"
"75","350","Bobbie Harris","ACTED_IN"
"75","609","Stephanie Davis","ACTED_IN"
"75","50","Sheila Rohan","ACTED_IN"
"75","719","Ms. Monica Kreiger","ACTED_IN"
"75","172","Tommy Powlowski","ACTED_IN"
"76","438","Lora Glover I","ACTED_IN"
"76","833","Josh Towne","ACTED_IN"
"76","9","Max Okuneva","ACTED_IN"
"76","703","Lila VonRueden","ACTED_IN"
"76","930","Edith Funk","ACTED_IN"
"76","100","Valerie Green","ACTED_IN"
"76","447","Marsha O'Kon","ACTED_IN"
"76","542","Daryl Farrell","ACTED_IN"
"76","459","Perry Franey","ACTED_IN"
"76","382","Victoria Rempel","ACTED_IN"
"77","425","Dr. Marc McClure","ACTED_IN"
"77","833","Emily McDermott-Schneider","ACTED_IN"
"77","600","Corey Treutel","ACTED_IN"
"77","82","Greg Windler","ACTED_IN"
"77","903","Olivia Connelly","ACTED_IN"
"77","553","Lynda Stracke V","ACTED_IN"
"77","982","Michael Kemmer","ACTED_IN"
"77","790","Miss Melissa Heathcote","ACTED_IN"
"77","987","Jeanette Schinner","ACTED_IN"
"77","217","Myrtle Donnelly IV","ACTED_IN"
"78","107","Alvin Skiles","ACTED_IN"
"78","834","Robin Skiles","ACTED_IN"
"78","201","Terri Wyman","ACTED_IN"
"78","391","Vicky Braun","ACTED_IN"
"78","569","Sadie Vandervort","ACTED_IN"
"78","837","Dana Heidenreich PhD","ACTED_IN"
"78","578","Rosie Hermiston","ACTED_IN"
"78","138","Allen Will DVM","ACTED_IN"
"78","163","Eva Hamill PhD","ACTED_IN"
"78","999","Delbert McCullough","ACTED_IN"
"79","690","Antonia Kihn PhD","ACTED_IN"
"79","70","Noah Pfeffer","ACTED_IN"
"79","561","Austin Gleichner DVM","ACTED_IN"
"79","242","Maurice Ankunding","ACTED_IN"
"79","299","Ronnie Leffler","ACTED_IN"
"79","219","Jesus Kautzer","ACTED_IN"
"79","558","Kerry Fadel","ACTED_IN"
"79","313","Dennis Kassulke","ACTED_IN"
"79","643","Jeffrey Dietrich","ACTED_IN"
"79","223","Glenn Zulauf","ACTED_IN"
"80","248","Megan Baumbach V","ACTED_IN"
"80","344","Stephanie Hagenes","ACTED_IN"
"80","819","Angel Lueilwitz","ACTED_IN"
"80","179","Benny Dietrich","ACTED_IN"
"80","318","Carolyn Quigley","ACTED_IN"
"80","173","Kyle Mayert","ACTED_IN"
"80","333","Rodolfo Durgan","ACTED_IN"
"80","645","Connie Bogan","ACTED_IN"
"80","111","Felipe Greenfelder","ACTED_IN"
"80","908","Cary Windler","ACTED_IN"
"81","79","Jorge Grant","ACTED_IN"
"81","588","Randolph Kuvalis","ACTED_IN"
"81","777","Miss Shelia Zieme-Walter","ACTED_IN"
"81","165","Dr. Levi Feil","ACTED_IN"
"81","153","Nathaniel Howell","ACTED_IN"
"81","462","Nancy Jakubowski","ACTED_IN"
"81","125","Allan Lakin","ACTED_IN"
"81","4","Delia Bednar","ACTED_IN"
"81","767","Jessica Thiel","ACTED_IN"
"81","796","Diana Rogahn","ACTED_IN"
"82","679","Delbert Wyman","ACTED_IN"
"82","230","Saul Champlin","ACTED_IN"
"82","694","Bertha Moen","ACTED_IN"
"82","549","Herman Schulist","ACTED_IN"
"82","739","Mr. Myron Kub","ACTED_IN"
"82","103","Jeremiah McDermott","ACTED_IN"
"82","562","Lisa Smitham","ACTED_IN"
"82","44","Lowell Bergstrom-Upton","ACTED_IN"
"82","443","Ray Hahn","ACTED_IN"
"82","660","Melba Kling","ACTED_IN"
"83","940","Santiago Kris","ACTED_IN"
"83","961","Ms. Karen Bailey","ACTED_IN"
"83","508","Bobbie Harvey","ACTED_IN"
"83","606","Mrs. Verna Kunze","ACTED_IN"
"83","472","Freddie Effertz","ACTED_IN"
"83","804","Terri O'Connell","ACTED_IN"
"83","748","Miss June Dietrich","ACTED_IN"
"83","440","Ricardo Langosh","ACTED_IN"
"83","524","Tonya Bruen","ACTED_IN"
"83","231","Noel Zemlak","ACTED_IN"
"84","752","Ms. Angelina Fritsch","ACTED_IN"
"84","690","Christina Hyatt","ACTED_IN"
"84","345","Whitney Hamill","ACTED_IN"
"84","57","Minnie Bailey DDS","ACTED_IN"
"84","452","Nancy Kling-Lindgren","ACTED_IN"
"84","710","Marjorie Corkery-Franecki","ACTED_IN"
"84","337","Susan Heller","ACTED_IN"
"84","235","Bertha Olson III","ACTED_IN"
"84","679","Leslie Schultz","ACTED_IN"
"84","567","Sadie Robel","ACTED_IN"
"85","564","Mr. Otis Rath I","ACTED_IN"
"85","14","Rachael Gutkowski","ACTED_IN"
"85","361","Mr. Allan Wolff","ACTED_IN"
"85","612","Francis Gottlieb-Moen","ACTED_IN"
"85","143","Chelsea Bogisich","ACTED_IN"
"85","273","Nicole Wisozk","ACTED_IN"
"85","341","Miss Roxanne Durgan","ACTED_IN"
"85","277","Kyle Runolfsdottir-Senger","ACTED_IN"
"85","698","Marianne Zemlak","ACTED_IN"
"85","337","Andy Bergstrom","ACTED_IN"
"86","193","Marilyn Hickle","ACTED_IN"
"86","626","Ms. Marcia Kutch","ACTED_IN"
"86","154","Dr. Marty Torphy","ACTED_IN"
"86","490","Sam Lueilwitz","ACTED_IN"
"86","850","Joann Bogan","ACTED_IN"
"86","862","Jacqueline MacGyver","ACTED_IN"
"86","353","Dr. Roberto Ruecker","ACTED_IN"
"86","681","Kristina Leffler DVM","ACTED_IN"
"86","568","Cheryl Wehner","ACTED_IN"
"86","932","Cecelia Muller","ACTED_IN"
"87","546","Alison Hudson","ACTED_IN"
"87","233","Carl Armstrong-Littel V","ACTED_IN"
"87","159","Marilyn Fahey","ACTED_IN"
"87","5","Arlene Jaskolski","ACTED_IN"
"87","355","Julio Ernser","ACTED_IN"
"87","968","Kelli Brekke","ACTED_IN"
"87","873","Barbara Mitchell","ACTED_IN"
"87","786","Lela Lebsack","ACTED_IN"
"87","13","Ms. Theresa Toy","ACTED_IN"
"87","796","Erick Kassulke","ACTED_IN"
"88","337","Willie Hamill","ACTED_IN"
"88","26","Mrs. Joy Thiel","ACTED_IN"
"88","956","Robin Larson","ACTED_IN"
"88","696","Lee Torp","ACTED_IN"
"88","542","Opal Carter","ACTED_IN"
"88","552","Mr. Roosevelt Ward","ACTED_IN"
"88","586","Kristy Batz","ACTED_IN"
"88","314","Jackie Reinger DVM","ACTED_IN"
"88","752","Roman Wyman","ACTED_IN"
"88","28","Wanda Carter","ACTED_IN"
"89","409","Mr. Clint Nader","ACTED_IN"
"89","357","Orville Williamson","ACTED_IN"
"89","743","Nathaniel Ernser","ACTED_IN"
"89","640","Dr. Janie Sauer","ACTED_IN"
"89","631","Lillian Reichert","ACTED_IN"
"89","52","Marie Lynch-Nicolas","ACTED_IN"
"89","520","Roland Gleason","ACTED_IN"
"89","191","Vickie Prosacco","ACTED_IN"
"89","879","Morris McCullough","ACTED_IN"
"89","865","Alice Kohler","ACTED_IN"
"90","843","Gilbert Keebler","ACTED_IN"
"90","803","Lynette Kerluke","ACTED_IN"
"90","744","Charles Russel","ACTED_IN"
"90","650","Mr. Clark Hills","ACTED_IN"
"90","76","Sharon Sauer III","ACTED_IN"
"90","183","Nichole Murphy","ACTED_IN"
"90","126","Tony West","ACTED_IN"
"90","923","Matt Schoen","ACTED_IN"
"90","735","Felix Jaskolski","ACTED_IN"
"90","567","Marsha Nolan","ACTED_IN"
"91","691","Angie Smith","ACTED_IN"
"91","386","Gladys Dare","ACTED_IN"
"91","806","Leigh Ullrich","ACTED_IN"
"91","479","Terrance Reichert","ACTED_IN"
"91","353","Sammy Bergstrom","ACTED_IN"
"91","441","Shaun Larkin","ACTED_IN"
"91","509","Sylvia Hand","ACTED_IN"
"91","758","Leslie Luettgen","ACTED_IN"
"91","838","Faye Spinka","ACTED_IN"
"91","308","Guy Corkery","ACTED_IN"
"92","986","Tamara Kuvalis","ACTED_IN"
"92","977","Tomas Littel","ACTED_IN"
"92","706","Rufus Daniel V","ACTED_IN"
"92","604","Jerome McClure","ACTED_IN"
"92","66","Roman Kunze DDS","ACTED_IN"
"92","391","Christy Donnelly","ACTED_IN"
"92","831","Marvin O'Kon","ACTED_IN"
"92","939","Freddie Hansen Sr.","ACTED_IN"
"92","624","Miss Ana O'Kon","ACTED_IN"
"92","630","Dr. Rolando Reilly-Kub","ACTED_IN"
"93","631","Courtney Schowalter","ACTED_IN"
"93","357","Harvey Hermann IV","ACTED_IN"
"93","688","Kenny Wehner","ACTED_IN"
"93","616","Joyce Mills","ACTED_IN"
"93","500","Josh Stroman","ACTED_IN"
"93","791","Gregory Graham","ACTED_IN"
"93","589","Karla Renner","ACTED_IN"
"93","738","Tomas Abshire MD","ACTED_IN"
"93","843","Tiffany Ebert","ACTED_IN"
"93","676","Ellis Smitham","ACTED_IN"
"94","964","Leslie Marquardt","ACTED_IN"
"94","840","Nora McDermott","ACTED_IN"
"94","730","Anita Denesik Jr.","ACTED_IN"
"94","610","Ms. Marguerite Romaguera","ACTED_IN"
"94","692","Alyssa Gutkowski","ACTED_IN"
"94","252","Raymond Hauck IV","ACTED_IN"
"94","315","Amanda Powlowski","ACTED_IN"
"94","906","Nicolas Feest","ACTED_IN"
"94","678","Jean Bednar-Schmitt","ACTED_IN"
"94","813","Alan VonRueden-Reinger","ACTED_IN"
"95","37","Lucy Zulauf","ACTED_IN"
"95","853","Anne Schroeder","ACTED_IN"
"95","303","Hugh Schoen Jr.","ACTED_IN"
"95","669","Leland Dietrich","ACTED_IN"
"95","787","Ignacio Beier","ACTED_IN"
"95","129","Mr. Harold Kling","ACTED_IN"
"95","746","Marlene Lindgren","ACTED_IN"
"95","294","Ms. Silvia Grimes","ACTED_IN"
"95","856","Pam Collier","ACTED_IN"
"95","982","Mable Ziemann-Nader","ACTED_IN"
"96","445","Dr. Gilbert Altenwerth","ACTED_IN"
"96","656","Leon Mayer","ACTED_IN"
"96","289","Mr. Raul Willms IV","ACTED_IN"
"96","725","Yvonne Abernathy Sr.","ACTED_IN"
"96","223","Victoria Johnston","ACTED_IN"
"96","611","Violet Gleason","ACTED_IN"
"96","62","Donna Von","ACTED_IN"
"96","950","Della Hessel","ACTED_IN"
"96","235","Gene Towne-Hagenes","ACTED_IN"
"96","55","Amanda Miller","ACTED_IN"
"97","912","Carlos Morar PhD","ACTED_IN"
"97","976","Miss Eunice Kunze","ACTED_IN"
"97","143","Harvey Mraz","ACTED_IN"
"97","677","Richard Macejkovic","ACTED_IN"
"97","194","Brandi Heidenreich","ACTED_IN"
"97","163","Oscar Howe","ACTED_IN"
"97","430","Minnie Daugherty","ACTED_IN"
"97","819","Stanley Robel","ACTED_IN"
"97","708","Violet Orn","ACTED_IN"
"97","31","Mrs. Teresa Bosco II","ACTED_IN"
"98","832","Phil Wiegand","ACTED_IN"
"98","2","Lorraine Crona","ACTED_IN"
"98","664","Jermaine Thiel","ACTED_IN"
"98","760","Arthur Reilly","ACTED_IN"
"98","620","Mamie Romaguera","ACTED_IN"
"98","892","Gail Carter","ACTED_IN"
"98","976","Ms. Leslie Dickinson","ACTED_IN"
"98","446","Mr. Julian Parker","ACTED_IN"
"98","747","Thelma Marks","ACTED_IN"
"98","759","Mr. Cedric Hodkiewicz","ACTED_IN"
"99","640","Rachel West","ACTED_IN"
"99","263","Winston Johns","ACTED_IN"
"99","577","Laurie Tremblay","ACTED_IN"
"99","364","Mercedes Heidenreich","ACTED_IN"
"99","484","Robyn Schinner Jr.","ACTED_IN"
"99","206","Mr. Craig Borer","ACTED_IN"
"99","309","Marvin Hauck","ACTED_IN"
"99","255","Alexander Rodriguez","ACTED_IN"
"99","369","Carlos Goldner","ACTED_IN"
"99","282","Allan Konopelski","ACTED_IN"
"100","299","Ryan Miller-Witting","ACTED_IN"
"100","672","Beatrice Rath DVM","ACTED_IN"
"100","70","Leroy Kilback","ACTED_IN"
"100","397","Angel Langworth","ACTED_IN"
"100","964","Jessie Prosacco","ACTED_IN"
"100","71","Erik Satterfield","ACTED_IN"
"100","866","Mr. Terrence Barton MD","ACTED_IN"
"100","861","Miss Anita Schmeler-Goyette","ACTED_IN"
"100","100","Angie Koss","ACTED_IN"
"100","716","Ms. Dora Osinski","ACTED_IN"
"101","108","Elmer Yundt DDS","ACTED_IN"
"101","212","Ana Cronin Sr.","ACTED_IN"
"101","90","Gilbert Pacocha","ACTED_IN"
"101","612","Ebony Welch","ACTED_IN"
"101","337","Dr. Brian Muller","ACTED_IN"
"101","619","Kerry Kertzmann","ACTED_IN"
"101","174","Leroy Kassulke","ACTED_IN"
"101","663","Wesley Spencer-Hoeger","ACTED_IN"
"101","501","Daniel Klocko DVM","ACTED_IN"
"101","609","Johnathan Bogisich","ACTED_IN"
"102","653","Mr. Mathew Kuhn","ACTED_IN"
"102","159","Marianne Bartell","ACTED_IN"
"102","164","Ellis Beier","ACTED_IN"
"102","864","Ebony Hudson-Abshire","ACTED_IN"
"102","63","Emily Grimes","ACTED_IN"
"102","747","Jordan Bernier","ACTED_IN"
"102","459","Iris Lebsack","ACTED_IN"
"102","84","Kristopher Graham","ACTED_IN"
"102","293","Keith Legros","ACTED_IN"
"102","146","Dr. Randall Stracke","ACTED_IN"
"103","912","Tomas Schumm","ACTED_IN"
"103","814","Carroll Wyman Sr.","ACTED_IN"
"103","431","Julius Lowe-Effertz","ACTED_IN"
"103","193","Wilbert Koch","ACTED_IN"
"103","471","Katherine Lesch","ACTED_IN"
"103","210","Cynthia Gleichner","ACTED_IN"
"103","244","Jonathon Pollich","ACTED_IN"
"103","892","Seth Bernier","ACTED_IN"
"103","963","Shawna Borer MD","ACTED_IN"
"103","712","Chester Cremin","ACTED_IN"
"104","909","Shelly Kutch","ACTED_IN"
"104","713","Erika Mayert","ACTED_IN"
"104","966","Mrs. Kristy Beatty","ACTED_IN"
"104","486","Rogelio Ullrich","ACTED_IN"
"104","781","Bobbie Schamberger","ACTED_IN"
"104","734","Marian Harris","ACTED_IN"
"104","970","Miss Kristi Morar","ACTED_IN"
"104","123","Meghan Stehr","ACTED_IN"
"104","428","Mr. Larry Kuvalis","ACTED_IN"
"104","775","Lisa Larkin","ACTED_IN"
"105","307","Monica Kutch","ACTED_IN"
"105","634","Wilma Hessel","ACTED_IN"
"105","116","Brooke Abshire Sr.","ACTED_IN"
"105","623","Lorena Wunsch III","ACTED_IN"
"105","200","Natalie Bradtke Jr.","ACTED_IN"
"105","502","Alonzo Franecki","ACTED_IN"
"105","98","Miss Marjorie Wisoky","ACTED_IN"
"105","611","Marsha Pollich","ACTED_IN"
"105","476","Nadine Volkman","ACTED_IN"
"105","283","Stuart Aufderhar Sr.","ACTED_IN"
"106","524","Juanita Hilpert","ACTED_IN"
"106","883","Krystal McGlynn","ACTED_IN"
"106","13","Miss Pam Krajcik","ACTED_IN"
"106","75","Cassandra Hettinger","ACTED_IN"
"106","479","Juanita Schulist","ACTED_IN"
"106","884","Conrad Bruen","ACTED_IN"
"106","964","Josephine Ward","ACTED_IN"
"106","840","Evan Russel Sr.","ACTED_IN"
"106","431","Jake Lang","ACTED_IN"
"106","527","Lila Hoeger","ACTED_IN"
"107","192","Amelia Macejkovic","ACTED_IN"
"107","465","Sadie Koelpin","ACTED_IN"
"107","114","Jacquelyn Nicolas","ACTED_IN"
"107","190","Nadine Pfeffer","ACTED_IN"
"107","315","Anita Lehner","ACTED_IN"
"107","280","Hector Tremblay","ACTED_IN"
"107","909","Pamela Larson","ACTED_IN"
"107","863","Miss Heidi Thompson","ACTED_IN"
"107","654","Emmett Bernhard","ACTED_IN"
"108","696","Mr. Rudy Rice","ACTED_IN"
"108","980","Virgil Pfannerstill","ACTED_IN"
"108","29","Clifton Simonis V","ACTED_IN"
"108","935","Jill Ryan","ACTED_IN"
"108","561","Shari Von","ACTED_IN"
"108","291","Henry Jenkins","ACTED_IN"
"108","899","Sharon Doyle I","ACTED_IN"
"108","872","Jasmine Schimmel","ACTED_IN"
"108","551","Ervin Dickinson","ACTED_IN"
"108","261","Jesse Stroman","ACTED_IN"
"109","94","Joseph Wisozk","ACTED_IN"
"109","113","Orville McLaughlin","ACTED_IN"
"109","485","Alonzo Kihn","ACTED_IN"
"109","674","Michael Harber","ACTED_IN"
"109","777","Robin Bruen","ACTED_IN"
"109","994","Wilson Smith","ACTED_IN"
"109","448","Mark Hodkiewicz","ACTED_IN"
"109","290","Gabriel Borer","ACTED_IN"
"109","611","Charlie Grant","ACTED_IN"
"109","31","Miss Gertrude Hudson","ACTED_IN"
"110","912","Fernando Moore","ACTED_IN"
"110","433","Jean Kovacek","ACTED_IN"
"110","945","Monica Price","ACTED_IN"
"110","969","Joel Kemmer","ACTED_IN"
"110","240","Tonya Legros","ACTED_IN"
"110","479","Lucy Swaniawski","ACTED_IN"
"110","269","Margarita Tillman Sr.","ACTED_IN"
"110","552","Guadalupe Jacobson","ACTED_IN"
"110","137","Dustin Marquardt","ACTED_IN"
"110","724","Danielle Ebert","ACTED_IN"
"111","570","Carrie Flatley","ACTED_IN"
"111","496","Naomi Gleason","ACTED_IN"
"111","8","Grady Padberg","ACTED_IN"
"111","704","Kate Baumbach IV","ACTED_IN"
"111","952","Estelle White","ACTED_IN"
"111","645","Mattie Friesen","ACTED_IN"
"111","492","Francis Mann-Blick I","ACTED_IN"
"111","27","Dr. Maria Hermann","ACTED_IN"
"111","172","Kathleen Gerhold","ACTED_IN"
"111","247","Guadalupe Orn","ACTED_IN"
"112","880","Paula Leuschke","ACTED_IN"
"112","673","Rebecca Harvey","ACTED_IN"
"112","561","Faye Bernhard MD","ACTED_IN"
"112","8","Rochelle Hettinger-Russel","ACTED_IN"
"112","469","Kent Kunze","ACTED_IN"
"112","584","Dr. Carlos Sawayn","ACTED_IN"
"112","34","Mr. Lionel Von","ACTED_IN"
"112","486","Benny Huel","ACTED_IN"
"112","271","Erin Douglas","ACTED_IN"
"112","783","Ida Hermann","ACTED_IN"
"113","329","Geneva Abernathy","ACTED_IN"
"113","835","Raul Purdy","ACTED_IN"
"113","757","Nettie Thiel","ACTED_IN"
"113","921","Miss Veronica Ullrich","ACTED_IN"
"113","985","Judy Goyette","ACTED_IN"
"113","301","Andrew Wintheiser","ACTED_IN"
"113","873","Nora Windler PhD","ACTED_IN"
"113","627","Jon Hoeger","ACTED_IN"
"113","785","Samuel Schiller","ACTED_IN"
"113","97","Dr. Elijah Metz","ACTED_IN"
"114","470","William Runolfsson III","ACTED_IN"
"114","925","Andrew Wuckert","ACTED_IN"
"114","22","Hilda Krajcik","ACTED_IN"
"114","271","Perry Wolff","ACTED_IN"
"114","248","Phyllis Leuschke II","ACTED_IN"
"114","889","Bradley Bruen","ACTED_IN"
"114","771","Hubert Brown","ACTED_IN"
"114","158","Doyle Runte","ACTED_IN"
