id,title,rating
"836","Theme From 'Greatest American Hero' (Believe It Or Not)","9.6"
"837","He's a Rebel","3.9"
"838","Mickey","6.5"
"839","I Only Have Eyes For You","1"
"840","Lights","6.5"
"841","The Streak","3.2"
"842","Jailhouse Rock","8.7"
"843","I Wanna Dance With Somebody (Who Loves Me)","1.4"
"844","E.T.","1.2"
"845","I Think I Love You","0.6"
"846","Your Cheatin' Heart","3.5"
"847","We Can Work it Out","5.8"
"848","Time After Time","2.3"
"849","Born to Be Wild","4.2"
"850","Red Red Wine","4"
"851","I Will Survive","7.2"
"852","Baby One More Time","8.7"
"853","Wake Up Little Susie","7"
"854","Fly Robin Fly","2.2"
"855","Sexyback","3.7"
"856","Big Girls Don't Cry","7.2"
"857","We Belong Together","0.9"
"858","Lean On Me","0.3"
"859","Tiger Rag","0.4"
"860","Crimson & Clover","9.2"
"861","I Feel Fine","7.9"
"862","Ole Buttermilk Sky","7"
"863","Mony Mony","5.2"
"864","Freak Me","2.1"
"865","Hips don't lie","3.2"
"866","Caldonia Boogie (What Makes Your Big Head So Hard)","4.3"
"867","You Always Hurt the One You Love","9.5"
"868","So Much in Love","2.9"
"869","If (They Made Me a King)","5.1"
"870","You're the One That I Want","4.7"
"871","My Heart Will Go On","1.2"
"872","Duke of Earl","5.7"
"873","War","6.8"
"874","Car Wash","9.7"
"875","Play That Funky Music","6.1"
"876","That'll Be the Day","4.4"
"877","Funkytown","0.9"
"878","Hey Paula","9.9"
"879","You Make Me Feel Brand New","9.9"
"880","Hips don't lie","1.5"
"881","Superstition","0.4"
"882","My Blue Heaven","3.4"
"883","I Fall to Pieces","8.1"
"884","(It's No) Sin","0.8"
"885","Your Song","9.4"
"886","When Doves Cry","4"
"887","Morning Train (Nine to Five)","5.6"
"888","Stormy Weather (Keeps Rainin' All the Time)","0.6"
"889","I Walk the Line","6.6"
"890","Crimson & Clover","8.6"
"891","Earth Angel","7.6"
"892","Bad Girls","0.1"
"893","All Along the Watchtower","3.1"
"894","That's the Way Love Goes","2.1"
"895","Wild Thing","2.6"
"896","A Tree in the Meadow","1.4"
"897","Blaze of Glory","4.6"
"898","Cat's in the Cradle","9.5"
"899","Strangers in the Night","6"
"900","Go Your Own Way","0.8"
"901","My Man","3.3"
"902","Ring My Bell","2.3"
"903","Endless Love","7.3"
"904","I Love Rock 'n' Roll","9.1"
"905","Drops of Jupiter (Tell Me)","0.9"
"906","Poker Face","1"
"907","Keep On Loving You","5.4"
"908","Disco Lady","4.8"
"909","Weak","4.1"
"910","Black Velvet","7.9"
"911","Need You Now","4.3"
"912","End of the Road","1.5"
"913","Sweet Georgia Brown","8.1"
"914","Don't You (Forget About Me)","1.2"
"915","Streets of Philadelphia","4.1"
"916","I'll Be Missing You","2.3"
"917","Take The 'A' Train","2.8"
"918","Eight Days a Week","0.4"
"919","Stop! in the Name of Love","7.1"
"920","Some of These Days","8.8"
"921","Gives You Hell","4.2"
"922","Bette Davis Eyes","9.1"
"923","Tammy","1.1"
"924","You Belong to Me","0.8"
"925","In the Ghetto","5.7"
"926","Right Back Where We Started From","1.7"
"927","Sweet Home Alabama","8.4"
"928","Spirit in the Sky","6.5"
"929","You Belong With Me","6.3"
"930","Physical","5.3"
"931","Come Together","0.1"
"932","I'm Yours","6.7"
"933","I Can't Help Myself (Sugar Pie","7.9"
"934","Sugar Shack","2.9"
"935","Fly Robin Fly","3.6"
"936","Sweet Home Alabama","6.3"
"937","Runaway","5.9"
"938","Love Theme From 'A Star is Born' (Evergreen)","6.3"
"939","Mercy Mercy Me (The Ecology)","4.9"
"940","April Showers","5.8"
"941","The Hustle","7.6"
"942","Ghostbusters","4"
"943","I've Heard That Song Before","2"
"944","Bad","8.7"
"945","The Boys of Summer","6.8"
"946","Hey Baby","0.5"
"947","A Whiter Shade of Pale","1.7"
"948","Whole Lotta Love","9.7"
"949","Superstar","9.6"
"950","Travellin' Man","3.8"
"951","Dreams","0.7"
"952","12th Street Rag","8.4"
"953","I Honestly Love You","8.3"
"954","(I've Got a Gal In) Kalamazoo","2.7"
"955","Rudolph","0"
"956","Unchained Melody","0.6"
"957","Pony Time","4.2"
"958","Tighten Up","0.7"
"959","Groovin'","7.7"
"960","You'll Never Know","2.2"
"961","Cathy's Clown","3.1"
"962","I'll Take You There","7.2"
"963","Flashdance. What a Feeling","6.5"
"964","Firework","6.7"
"965","(Just Like) Starting Over","5.5"
"966","Baby Baby","2"
"967","Hanging by a Moment","8.9"
"968","Say Say Say","1.3"
"969","The Prisoner's Song","7.1"
"970","Sing","6.5"
"971","Just My Imagination (Running Away With Me)","8.1"
"972","Brown Sugar","5"
"973","Firework","0.7"
"974","(It's No) Sin","9.7"
"975","Bennie & the Jets","3.1"
"976","You Can't Hurry Love","9.7"
"977","I Just Wanna Be Your Everything","3.9"
"978","Umbrella","8.1"
"979","Three Coins in the Fountain","7"
"980","Harper Valley PTA","4.9"
"981","Brother","2.6"
"982","My Blue Heaven","3.1"
"983","How Will I Know","8.6"
"984","Great Balls of Fire","2.6"
"985","No One","3.2"
"986","Need You Now","1.2"
"987","I'll Be There","4.6"
"988","Stuck On You","0.7"
"989","Happy Together","6.4"
"990","Touch Me","4.7"
"991","How Will I Know","7.3"
"992","Singing The Blues","0.3"
"993","Let Me Love You","2.5"
"994","Straight Up","3.5"
"995","Instant Karma","7"
"996","Somebody That I Used to Know","8.2"
"997","Don't Let the Stars Get in Your Eyes","7.3"
"998","Battle of New Orleans","9.4"
"999","Rock the Boat","8.3"
"1000","Mrs Brown You've Got a Lovely Daughter","1"
"1001","Every Little Thing She Does is Magic","9"
"1002","Makin' Whoopee","9.4"
"1003","All I Wanna Do","9.8"
"1004","Rock the Boat","1.9"
"1005","Give Me Everything","7.3"
"1006","A Woman in Love","3.4"
"1007","As Time Goes By","0.1"
"1008","Love In This Club","0.8"
"1009","Wind Beneath My Wings","7.6"
"1010","Fly Robin Fly","9.9"
"1011","Low","9.6"
"1012","Love Will Keep Us Together","6.5"
"1013","My Heart Will Go On","1.6"
"1014","Slow Poke","1.5"
"1015","Dreamlover","8.8"
"1016","Big Girls Don't Cry","7.2"
"1017","We Will Rock You","8.1"
"1018","Sweet Child O' Mine","2.6"
"1019","Wipe Out","8.7"
"1020","Lose Yourself","1.1"
"1021","I'm So Lonesome I Could Cry","8.3"
"1022","Coming Up","1.8"
"1023","Bennie & the Jets","2.4"
"1024","When Doves Cry","6.8"
"1025","Take a Bow","7.9"
"1026","Up Around the Bend","4.3"
"1027","Cracklin' Rosie","5.2"
"1028","Theme From 'Greatest American Hero' (Believe It Or Not)","5.9"
"1029","Nothing's Gonna Stop Us Now","9.4"
"1030","Boulevard of Broken Dreams","9.8"
"1031","Aquarius/Let The Sunshine In","5.7"
"1032","I Just Wanna Be Your Everything","0.2"
"1033","My Life","2.7"
"1034","That's Amore","1.4"
"1035","Stagger Lee","4.1"
"1036","Beat It","3.3"
"1037","Bohemian Rhapsody","7.3"
"1038","I Still Haven't Found What I'm Looking For","2.1"
"1039","Love's Theme","2.3"
"1040","Hanging by a Moment","3.8"
"1041","Don't Speak","9.6"
"1042","Ray of Light","1.5"
"1043","Slow Poke","0.5"
"1044","Hello","4.3"
"1045","Paint it Black","1.3"
"1046","Against All Odds (Take a Look At Me Now)","8.1"
"1047","Love Shack","8.2"
"1048","Take a Bow","0.8"
"1049","She Loves You","9.1"
"1050","Don't Worry Be Happy","1.4"
"1051","Theme From 'Shaft'","1.9"
"1052","Stayin' Alive","7.4"
"1053","Arthur's Theme (Best That You Can Do)","4.6"
"1054","Walk Like a Man","3.9"
"1055","Ain't No Sunshine","2.7"
"1056","I Heard it Through the Grapevine","2.2"
"1057","Rehab","4.4"
"1058","Got to Give it Up","3.2"
"1059","I Want You Back","1.4"
"1060","Only You (And You Alone)","3.7"
"1061","Nobody Does it Better","9.8"
"1062","Thriller","1.2"
"1063","Abracadabra","8.5"
"1064","Le Freak","0.4"
"1065","Moonlight Cocktail","2.3"
"1066","Rock Your Baby","9"
"1067","I Feel Love","6.7"
"1068","Living For the City","1.7"
"1069","Fantasy","6.9"
"1070","This Love","8.9"
"1071","Because You Loved Me","1.2"
"1072","How Much is That Doggy in the Window?","0.6"
"1073","Gimme Some Lovin'","5.6"
"1074","The Thing","3.7"
"1075","Wake Up Little Susie","5.9"
"1076","Reach Out (I'll Be There)","0"
"1077","Sugar Sugar","5"
"1078","Open Arms","7.4"
"1079","Use Somebody","4.2"
"1080","Shadow Dancing","8.2"
"1081","I Want You Back","2.4"
"1082","Where Did Our Love Go","3.2"
"1083","We Are Family","6.3"
"1084","(Your Love Keeps Lifting Me) Higher & Higher","1.6"
"1085","Vogue","3.6"
"1086","Great Balls of Fire","2.7"
"1087","Happy Together","1.1"
"1088","Nothin' on You","9.8"
"1089","Wicked Game","4.9"
"1090","Superstar","2.1"
"1091","Take On Me","6.8"
"1092","We Are Young","6.1"
"1093","Judy in Disguise (With Glasses)","8.8"
"1094","Cherish","7.2"
"1095","Abracadabra","7.6"
"1096","Whole Lotta Shakin' Goin' On","4.6"
"1097","Sugar Sugar","9.8"
"1098","(Just Like) Starting Over","0.2"
"1099","Boom Boom Pow","0.8"
"1100","Locked Out Of Heaven","2.3"
"1101","Firework","6.1"
"1102","Take On Me","1.5"
"1103","Sweet Child O' Mine","8.6"
"1104","Paper Planes","1.2"
"1105","Breaking Up is Hard to Do","2.4"
"1106","Moonlight Serenade","5.3"
"1107","The Long & Winding Road","7.7"
"1108","Use Somebody","4.7"
"1109","Cheek to Cheek","1.4"
"1110","Here in My Heart","9.1"
"1111","I Wanna Love You","1.6"
"1112","The Streak","2.6"
"1113","I'm So Lonesome I Could Cry","9.8"
"1114","Leader of the Pack","10"
"1115","Down","7.6"
"1116","The Reason","8.5"
"1117","Give Me Everything","8.9"
"1118","Dancing in the Dark","4.4"
"1119","Moonlight Cocktail","3.1"
"1120","Grenade","0.9"
"1121","Thrift Shop","0.5"
"1122","Earth Angel","2.9"
"1123","Pop Muzik","6"
"1124","God Bless the Child","5.3"
"1125","Under the Bridge","4.9"
"1126","Something","2.5"
"1127","All Out of Love","4.5"
"1128","Use Somebody","5.8"
"1129","Theme From 'Shaft'","4.2"
"1130","Black Velvet","0.6"
"1131","Girls Just Wanna Have Fun","9.2"
"1132","You Light Up My Life","1"
"1133","Thriller","5.1"
"1134","Spirit in the Sky","5.8"
"1135","Losing My Religion","2.3"
"1136","Wicked Game","7.1"
"1137","Last Train to Clarksville","3"
"1138","Love's Theme","1.3"
"1139","Chattanoogie Shoe-Shine Boy","3.3"
"1140","Red Red Wine","8.6"
"1141","Happy Days Are Here Again","8.6"
"1142","Queen of Hearts","6.4"
"1143","Singing The Blues","1.6"
"1144","One More Try","5.9"
"1145","Battle of New Orleans","6.7"
"1146","How Do You Mend a Broken Heart","9.5"
"1147","St Louis Blues","7.8"
"1148","The Streak","7.1"
"1149","How to Save a Life","5.6"
"1150","The Glow-Worm","4.9"
"1151","Firework","1.8"
"1152","Smoke! Smoke! Smoke! (That Cigarette)","9.4"
"1153","Bitter Sweet Symphony","1.6"
"1154","Jump","3.6"
"1155","Ben","9.6"
"1156","Since U Been Gone","4"
"1157","Tik-Toc","9.8"
"1158","Me & Mrs Jones","0.2"
"1159","Goodbye Yellow Brick Road","2.7"
"1160","Mony Mony","9.5"
"1161","Little Darlin'","5.1"
"1162","Fly Robin Fly","0.3"
"1163","I Can't Get Next to You","4.7"
"1164","Do You Love Me?","4.5"
"1165","Black Velvet","4.8"
"1166","Jailhouse Rock","7.2"
"1167","Shout","2.4"
"1168","Mercy Mercy Me (The Ecology)","8.7"
"1169","Baby Love","3.4"
"1170","Smoke Gets in Your Eyes","5.6"
"1171","Dancing Queen","5.4"
"1172","Honey","2.6"
"1173","One O'Clock Jump","1.5"
"1174","A Whiter Shade of Pale","6.1"
"1175","Tie a Yellow Ribbon 'round the Old Oak Tree","5.9"
"1176","Cry","9.5"
"1177","Wheel of Fortune","8.2"
"1178","Sing","1"
"1179","Mr Tambourine Man","3.9"
"1180","Sleepy Lagoon","2.4"
"1181","Revolution","8.6"
"1182","Chances Are","1.3"
"1183","Thrift Shop","7.2"
"1184","You Are the Sunshine of My Life","6.9"
"1185","Call Me","1.9"
"1186","That's What Friends Are For","6.4"
"1187","Candy Man","4.2"
"1188","Grenade","8.5"
"1189","The Boys of Summer","7.5"
"1190","Paperback Writer","9.2"
"1191","Three Coins in the Fountain","7.6"
"1192","Here in My Heart","4.8"
"1193","Mr Tambourine Man","9.5"
"1194","I'll Be There","2"
"1195","Mrs Brown You've Got a Lovely Daughter","1.3"
"1196","Let's Stay Together","1.2"
"1197","Let's Get it On","2"
"1198","T For Texas (Blue Yodel No 1)","4.8"
"1199","That Old Black Magic","8.8"
"1200","Hotel California","8.2"
"1201","Fame","6.2"
"1202","Blue Tango","8.9"
"1203","Roll Over Beethoven","7.9"
"1204","I Fall to Pieces","3"
"1205","You Belong to Me","2"
"1206","Let's Groove","3.1"
"1207","Johnny B Goode","6.7"
"1208","You Always Hurt the One You Love","4.9"
"1209","Money For Nothing","5.3"
"1210","Lady","8.9"
"1211","Let's Groove","1.9"
"1212","Happy Together","1.3"
"1213","Ray of Light","8.6"
"1214","Bye Bye Love","7"
"1215","You Send Me","6.1"
"1216","When Doves Cry","5.3"
"1217","Cheek to Cheek","8.3"
"1218","I Feel For You","5.8"
"1219","Greatest Love of All","3"
"1220","A Whole New World (Aladdin's Theme)","3.1"
"1221","Alone","9.7"
"1222","Shake You Down","2.5"
"1223","YMCA","5.7"
"1224","The Way You Move","0.1"
"1225","Upside Down","7.8"
"1226","Wooly Bully","5.5"
"1227","I Can't Get Started","2.1"
"1228","The Thing","9.9"
"1229","How Much is That Doggy in the Window?","4.1"
"1230","Stop! in the Name of Love","6.6"
"1231","If You Leave Me Now","7.7"
"1232","One More Try","3"
"1233","Purple Rain","9.3"
"1234","Lose Yourself","0.3"
"1235","He's So Fine","8.2"
"1236","Do Ya Think I'm Sexy?","8.5"
"1237","Peg o' My Heart","1.9"
"1238","Baby Got Back","2.3"
"1239","You Can't Hurry Love","8.9"
"1240","I Want to Hold Your Hand","3"
"1241","Careless Whisper","0.9"
"1242","Hot Child In The City","3.9"
"1243","Kokomo","7.3"
"1244","A Whole New World (Aladdin's Theme)","3.6"
"1245","Billie Jean","1.6"
"1246","Gonna Make You Sweat (Everybody Dance Now)","9.7"
"1247","Love Child","9.3"
"1248","All Along the Watchtower","0.6"
"1249","I Will Survive","1.3"
"1250","Save the Last Dance For Me","6.6"
"1251","You Can't Hurry Love","0.3"
"1252","Don't Leave Me This Way","4.9"
"1253","1999","4.3"
"1254","Up Around the Bend","6.4"
"1255","Nights in White Satin","3.5"
"1256","What'd I Say","3.2"
"1257","Me & Bobby McGee","3.7"
"1258","Summer in the City","1.3"
"1259","Brown Eyed Girl","8.9"
"1260","The Prisoner's Song","3.5"
"1261","Never Gonna Give You Up","7.8"
"1262","Philadelphia Freedom","7.9"
"1263","Mercy Mercy Me (The Ecology)","9.6"
"1264","Burn","4.2"
"1265","Working My Way Back to You","4.5"
"1266","The Last Dance","0.4"
"1267","I Honestly Love You","0.7"
"1268","When You Wish Upon a Star","3.7"
"1269","Boogie Woogie Bugle Boy","0.2"
"1270","You Send Me","4"
"1271","Roll With It","5.7"
"1272","Breaking Up is Hard to Do","5.3"
"1273","Party Rock Anthem","1.7"
"1274","Cherish","9.8"
"1275","I Just Called to Say I Love You","9.6"
"1276","You Really Got Me","3.3"
"1277","Girls Just Wanna Have Fun","9.9"
"1278","Iris","5.9"
"1279","Toxic","5.9"
"1280","Night & Day","0.3"
"1281","Make Love to Me","1.1"
"1282","Body & Soul","9.5"
"1283","Here in My Heart","1.8"
"1284","Because You Loved Me","7.5"
"1285","Some Enchanted Evening","6.2"
"1286","A-Tisket A-Tasket","4.2"
"1287","We Are Family","7.1"
"1288","Build Me Up Buttercup","3.4"
"1289","The Way You Look Tonight","8.2"
"1290","Manana (Is Soon Enough For Me)","5.1"
"1291","Maneater","8.1"
"1292","Imagine","6.1"
"1293","Fame","0.8"
"1294","Time After Time","0.6"
"1295","I'm Looking Over a Four Leaf Clover","7"
"1296","Rush Rush","6.4"
"1297","Sugar Sugar","9.1"
"1298","Get Back","3.3"
"1299","The Sweet Escape","8.3"
"1300","Gimme Some Lovin'","3"
"1301","Rolling In The Deep","6.3"
"1302","Georgy Girl","5.4"
"1303","Total Eclipse of the Heart","9.9"
"1304","Black Velvet","2.1"
"1305","Rock the Boat","4.4"
"1306","Paper Planes","8.7"
"1307","The Way You Move","0.2"
"1308","The Boys of Summer","2.9"
"1309","Bennie & the Jets","0.1"
"1310","Do You Love Me?","9.5"
"1311","I'll Make Love to You","8.3"
"1312","Thrift Shop","7.7"
"1313","Kiss","1"
"1314","Ray of Light","9.6"
"1315","I Gotta Feeling","7.5"
"1316","Working My Way Back to You","2.9"
"1317","Tangerine","1.5"
"1318","I Feel For You","7.3"
"1319","That's the Way Love Goes","2.8"
"1320","Let's Groove","5"
"1321","Ghostbusters","0.5"
"1322","The Sweet Escape","1.3"
"1323","Rosanna","1.7"
"1324","Need You Tonight","9.9"
"1325","Night Fever","2"
"1326","Without Me","8.7"
"1327","YMCA","3.5"
"1328","I Just Called to Say I Love You","5"
"1329","Sh-Boom (Life Could Be a Dream)","3.5"
"1330","Don't Go Breaking My Heart","6.5"
"1331","Because You Loved Me","2.3"
"1332","Crazy","4.9"
"1333","Hey Ya!","2.8"
"1334","Hair","4.4"
"1335","Wedding Bell Blues","8.7"
"1336","Lean On Me","3.3"
"1337","American Woman","10"
"1338","In the Mood","7.4"
"1339","96 Tears","9.5"
"1340","Nature Boy","9.8"
"1341","Upside Down","4.2"
"1342","You Don't Have to Be a Star (To Be in My Show)","9.6"
"1343","Against All Odds (Take a Look At Me Now)","8.9"
"1344","Lady Marmalade (Voulez-Vous Coucher Aver Moi Ce Soir?)","2.4"
"1345","Venus","4.3"
"1346","If (They Made Me a King)","8.3"
"1347","April Showers","5.5"
"1348","Da Doo Ron Ron (When He Walked Me Home)","9.2"
"1349","I Walk the Line","3.2"
"1350","You've Lost That Lovin' Feelin'","4.4"
"1351","Dancing Queen","9.8"
"1352","Frankenstein","6.9"
"1353","Have You Ever Really Loved a Woman?","8.9"
"1354","You Were Meant for Me","4.4"
"1355","Ebony & Ivory","3.6"
"1356","Freebird","8.3"
"1357","Battle of New Orleans","9.6"
"1358","(Put Another Nickel In) Music! Music! Music!","8.7"
"1359","Judy in Disguise (With Glasses)","1.1"
"1360","War","7.1"
"1361","Why Do Fools Fall in Love?","2.5"
"1362","Beauty & the Beast","8.5"
"1363","Hair","2.8"
"1364","Come On-a My House","3.1"
"1365","Brand New Key","8"
"1366","Since U Been Gone","1.3"
"1367","Grease","1.4"
"1368","Rock Your Baby","4.7"
"1369","Alone Again (Naturally)","1.1"
"1370","Mister Sandman","4.3"
"1371","Upside Down","6.5"
"1372","Why Do Fools Fall in Love?","7.3"
"1373","Whoomp! (There it Is)","2.2"
"1374","Bleeding Love","9.1"
"1375","Behind Closed Doors","3.1"
"1376","Cherry Pink & Apple Blossom White","4.8"
"1377","A-Tisket A-Tasket","9.4"
"1378","December 1963 (Oh What a Night)","0.7"
"1379","Dreamlover","7.1"
"1380","This Love","0.4"
"1381","Rum & Coca-Cola","7.3"
"1382","Dreams","7.1"
"1383","Endless Love","7.8"
"1384","April Showers","0.9"
"1385","TSOP (The Sound of Philadelphia)","2.6"
"1386","Venus","8.7"
"1387","The Tide is High","7"
"1388","There goes my baby","8.7"
"1389","Poker Face","5.1"
"1390","Chapel of Love","3"
"1391","The Wanderer","0.1"
"1392","Some of These Days","8.2"
"1393","Hound Dog","3.8"
"1394","Let Me Call You Sweetheart","7.2"
"1395","What's Going On?","7.7"
"1396","Goodbye Yellow Brick Road","8.1"
"1397","That Old Black Magic","9.6"
"1398","Smooth","7.4"
"1399","Ballad of the Green Berets","0.9"
"1400","You've Lost That Lovin' Feelin'","5.7"
"1401","Kung Fu Fighting","5"
"1402","Rhinestone Cowboy","5.8"
"1403","The Joker","5.6"
"1404","A-Tisket A-Tasket","1.6"
"1405","Are You Lonesome Tonight?","8.7"
"1406","I Can't Get Started","9.5"
"1407","Don't You (Forget About Me)","2.6"
"1408","Disco Duck","3.3"
"1409","The Way You Look Tonight","0.4"
"1410","It's Too Late","4.4"
"1411","Glamorous","9.9"
"1412","Hello Dolly","6.8"
"1413","Peggy Sue","0.2"
"1414","Bad","3.5"
"1415","My Prayer","1.1"
"1416","Be Bop a Lula","8.5"
"1417","Be My Baby","9.7"
"1418","Reach Out (I'll Be There)","1.1"
"1419","Nothing Compares 2 U","7.6"
"1420","He's So Fine","2.8"
"1421","Green River","3.7"
"1422","I Don't Want to Miss a Thing","3.3"
"1423","Livin' La Vida Loca","8.4"
"1424","Foolish Games","9.2"
"1425","Hey There Delilah","9.2"
"1426","Too Close","2.4"
"1427","Candle in the Wind '97","7"
"1428","I'm Looking Over a Four Leaf Clover","3.1"
"1429","Paperback Writer","9"
"1430","Just Dance","5.8"
"1431","Mood Indigo","1.4"
"1432","Judy in Disguise (With Glasses)","2.2"
"1433","TSOP (The Sound of Philadelphia)","9.4"
"1434","Fly Robin Fly","4.4"
"1435","Working My Way Back to You","1.6"
"1436","American Woman","4"
"1437","Firework","3.8"
"1438","Hanky Panky","5.7"
"1439","Fame","8.9"
